Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a penguin,6,5.96,50,36,Simplicity,4,0.16,-711.6539883106536,1,0.8488
a penguin,7,1.0,50,36,Simplicity,1,0.16,-682.2876036026006,1,1.0
a penguin,8,2.0,50,36,Simplicity,2,0.16,-681.1515386054582,1,0.9607999999999999
a penguin,9,2.0,50,36,Simplicity,2,0.16,-681.1515386054582,1,0.9607999999999999
a robin,1,17.51066326530612,50,36,Simplicity,12,0.16,-802.05996264338,1,0.1304
a robin,2,8.163333333333334,50,36,Simplicity,8,0.16,-734.4905154140429,1,0.2056
a robin,3,4.0,50,36,Simplicity,4,0.16,-655.7453760160257,1,0.31920000000000004
a robin,4,4.0,50,36,Simplicity,4,0.16,-660.623066541971,1,0.30160000000000003
a robin,5,4.0,50,36,Simplicity,4,0.16,-662.6423112526921,1,0.31120000000000003
a robin,6,4.0,50,36,Simplicity,4,0.16,-658.2798590722252,1,0.3256
a robin,7,4.0,50,36,Simplicity,4,0.16,-662.3926452328121,1,0.3664
a robin,8,3.0,50,36,Simplicity,3,0.16,-642.7305242303732,1,0.45840000000000003
a robin,9,3.0,50,36,Simplicity,3,0.16,-632.693139661814,1,0.5608
a finch,1,8.98,50,36,Simplicity,8,0.16,-804.6194092503777,1,0.2688
a finch,2,5.49,50,36,Simplicity,5,0.16,-750.5220615522436,1,0.3384
a finch,3,3.0,50,36,Simplicity,3,0.16,-715.4891630141065,1,0.5144000000000001
a finch,4,3.0,50,36,Simplicity,3,0.16,-697.4432345333269,1,0.6903999999999999
a finch,5,2.0,50,36,Simplicity,2,0.16,-673.390002879986,1,0.7888
a finch,6,2.0,50,36,Simplicity,2,0.16,-655.4082063888967,1,0.9607999999999999
a finch,7,1.0,50,36,Simplicity,1,0.16,-642.980241377741,1,1.0
a finch,8,1.0,50,36,Simplicity,1,0.16,-642.980241377741,1,1.0
a finch,9,1.0,50,36,Simplicity,1,0.16,-642.980241377741,1,1.0
a dolphin,1,17.208287981859414,50,36,Simplicity,13,0.16,-842.5259642373321,1,0.1272
a dolphin,2,7.0,50,36,Simplicity,7,0.16,-758.4938019687777,1,0.18400000000000002
a dolphin,3,6.0,50,36,Simplicity,6,0.16,-745.4129858898016,1,0.1912
a dolphin,4,6.0,50,36,Simplicity,6,0.16,-741.836787760408,1,0.1888
a dolphin,5,6.0,50,36,Simplicity,6,0.16,-737.8626946172405,1,0.23359999999999997
a dolphin,6,6.0,50,36,Simplicity,6,0.16,-725.6909970559916,1,0.25839999999999996
a dolphin,7,6.0,50,36,Simplicity,6,0.16,-724.1294867161231,1,0.32560000000000006
a dolphin,8,4.0,50,36,Simplicity,4,0.16,-672.675750830091,1,0.5767999999999999
a dolphin,9,3.0,50,36,Simplicity,3,0.16,-653.9115976955495,1,0.6072
Hillary Clinton,1,17.84,50,36,Simplicity,10,0.16,-1143.9439794969928,1,0.3264
Hillary Clinton,2,10.41,50,36,Simplicity,6,0.16,-1066.5887863305218,1,0.6528000000000002
Hillary Clinton,3,3.0,50,36,Simplicity,3,0.16,-1052.1002288284851,1,0.8168
Hillary Clinton,4,2.0,50,36,Simplicity,2,0.16,-1032.6798388083787,1,0.9607999999999999
Hillary Clinton,5,3.98,50,36,Simplicity,3,0.16,-1033.7541736068554,1,0.9223999999999999
Hillary Clinton,6,2.0,50,36,Simplicity,2,0.16,-1032.6798388083787,1,0.9607999999999999
Hillary Clinton,7,3.98,50,36,Simplicity,3,0.16,-1033.7541736068554,1,0.9223999999999999
Hillary Clinton,8,2.0,50,36,Simplicity,2,0.16,-1032.6798388083787,1,0.9607999999999999
Hillary Clinton,9,2.0,50,36,Simplicity,2,0.16,-1032.6798388083787,1,0.9607999999999999
Donald Trump,1,14.836887755102042,50,36,Simplicity,13,0.16,-1266.8690846428435,1,0.11279999999999998
Donald Trump,2,16.140884353741498,50,36,Simplicity,13,0.16,-1255.2957562221156,1,0.14960000000000007
Donald Trump,3,8.254591836734694,50,36,Simplicity,8,0.16,-1213.7355778884512,1,0.2752
Donald Trump,4,6.245,50,36,Simplicity,6,0.16,-1175.5581354973676,1,0.46880000000000005
Donald Trump,5,10.41,50,36,Simplicity,6,0.16,-1154.117889879189,1,0.5999999999999999
Donald Trump,6,3.0,50,36,Simplicity,3,0.16,-1132.2355666412507,1,0.7512
Donald Trump,7,3.0,50,36,Simplicity,3,0.16,-1126.8086459540248,1,0.8496000000000001
Donald Trump,8,2.0,50,36,Simplicity,2,0.16,-1116.9217589438347,1,0.9232
Donald Trump,9,2.0,50,36,Simplicity,2,0.16,-1118.0943988036695,1,0.9607999999999999
Joe Biden,1,17.84,50,36,Simplicity,10,0.16,-989.0710646982362,1,0.26160000000000005
