participantID,wordSetID,rt,word,button_pressed,response_r,response_g,response_b,response_munsell,trial_index,time_elapsed,condition
730,4,5702.485000001499,humiliation,76,82,82,81,N3,137,1664821,block2_target_trial
621,4,9899.485000176355,reassurance,44,216,65,0,10R5/16,135,1127525,block2_target_trial
401,2,1200.7299999240786,suffering,65,107,108,107,N4,137,437746,block2_target_trial
714,2,3556.5050000004703,berry,17,158,211,223,5B8/4,16,96229,block1_target_trial
453,2,5249.699999985751,wilderness,35,187,139,0,5Y6/10,22,94476,block1_target_trial
621,4,1558.5449999198318,prune,85,73,31,87,5P2/8,137,1132180,block2_target_trial
573,4,2444,suit,79,56,49,32,5Y2/2,129,891182,block2_target_trial
40,2,9559,chaos,66,137,34,17,10R3/10,53,428987,block1_target_trial
714,2,3984.824999999546,purse,31,238,151,162,10RP7/8,17,100729,block1_target_trial
439,4,10861.999999993714,fear,87,59,58,58,N2,51,1193955,block1_target_trial
453,2,6989.130000001751,glee,1,255,225,176,10YR9/4,23,101973,block1_target_trial
573,4,2271,adoration,55,190,26,52,5R4/14,131,897967,block2_target_trial
714,2,4331.075000001874,moose,1,255,225,176,10YR9/4,18,105569,block1_target_trial
40,2,7619,window,39,0,174,198,5B6/10,54,437116,block1_target_trial
453,2,2359.904999990249,chair,45,170,103,0,10YR5/10,24,104837,block1_target_trial
218,2,3994.4350000005215,wilderness,59,0,117,66,5G4/10,16,400387,block1_target_trial
714,2,4320.100000004459,glee,25,103,196,96,10GY7/10,19,110403,block1_target_trial
218,2,1993.6849999940025,clarity,5,205,236,235,10BG9/2,17,402898,block1_target_trial
439,4,10132.00000001234,gossip,34,231,111,0,5YR6/14,52,1204594,block1_target_trial
573,4,5142,defiance,87,59,58,58,N2,133,905849,block2_target_trial
453,2,5882.5700000161305,oddity,23,244,150,0,10YR7/14,25,111226,block1_target_trial
218,2,2388.2249999878695,cockroach,67,100,65,8,10YR3/6,18,405807,block1_target_trial
714,2,3841.899999999441,fame,13,252,190,0,5Y8/14,20,114755,block1_target_trial
453,2,2965.3999999864027,diversity,38,0,173,154,5BG6/10,26,114698,block1_target_trial
573,4,3528,hairdryer,5,205,236,235,10BG9/2,135,911836,block2_target_trial
714,2,4029.3749999982538,suffering,44,216,65,0,10R5/16,21,119303,block1_target_trial
40,2,12486,glee,13,252,190,0,5Y8/14,55,450120,block1_target_trial
453,2,2816.205000010086,suffering,75,139,23,66,10RP3/10,27,118021,block1_target_trial
218,2,3814.9350000021514,peculiarity,25,103,196,96,10GY7/10,20,413196,block1_target_trial
218,2,1886.9100000010803,fire,55,190,26,52,5R4/14,21,415604,block1_target_trial
453,2,3846.184999973047,moose,58,93,100,0,5GY4/8,28,122370,block1_target_trial
40,2,4668,tortoise,47,54,142,15,10GY5/12,56,455304,block1_target_trial
218,2,2011.8700000020908,cornflour,23,244,150,0,10YR7/14,22,418124,block1_target_trial
573,4,5690,obligation,5,205,236,235,10BG9/2,137,919851,block2_target_trial
453,2,2070.415000023786,cornflour,2,238,234,140,10Y9/6,29,124946,block1_target_trial
439,4,14644.999999989524,prune,87,59,58,58,N2,53,1219746,block1_target_trial
714,2,8143.389999997453,chest,2,238,234,140,10Y9/6,22,127962,block1_target_trial
218,2,2541.2149999901885,discretion,16,151,214,204,5BG8/4,23,421176,block1_target_trial
453,2,2564.1599999798927,blessing,3,200,241,191,10GY9/4,30,128016,block1_target_trial
40,2,2639,window,39,0,174,198,5B6/10,58,462845,block2_target_trial
714,2,4122.029999998631,warehouse,67,100,65,8,10YR3/6,23,132595,block1_target_trial
453,2,2249.210000009043,peculiarity,29,173,169,229,10PB7/8,31,130772,block1_target_trial
453,2,2831.7250000254717,dread,78,75,41,23,5YR2/4,32,134109,block1_target_trial
218,2,6471.785000001546,joy,20,246,186,205,5RP8/6,24,428168,block1_target_trial
439,4,9149.00000000489,viciousness,87,59,58,58,N2,54,1229405,block1_target_trial
714,2,4106.084999999439,peculiarity,53,218,64,108,10RP5/14,24,137220,block1_target_trial
453,2,1232.7599999844097,cockroach,79,56,49,32,5Y2/2,33,135848,block1_target_trial
218,2,2262.715000004391,shirt,10,233,232,231,N9,25,430942,block1_target_trial
714,2,3741.6750000047614,earphones,87,59,58,58,N2,25,141494,block1_target_trial
218,2,1985.1199999975504,love,53,218,64,108,10RP5/14,26,433433,block1_target_trial
453,2,4034.704999998212,ego,25,103,196,96,10GY7/10,34,140390,block1_target_trial
439,4,6554.000000003725,hammer,72,0,79,142,10B3/10,55,1236467,block1_target_trial
218,2,2400.5750000069384,verb,25,103,196,96,10GY7/10,27,436351,block1_target_trial
714,2,3194.9100000056205,windmill,26,64,196,164,10G7/8,26,145200,block1_target_trial
453,2,2380.3699999989476,clarity,18,173,204,247,5PB8/6,35,143274,block1_target_trial
218,2,2298.590000005788,berry,64,169,50,112,5RP4/12,28,439157,block1_target_trial
453,2,1993.640000000596,harp,19,211,197,223,5P8/4,36,145771,block1_target_trial
714,2,2411.720000003698,harp,29,173,169,229,10PB7/8,27,148119,block1_target_trial
714,2,1411.3699999943492,blessing,24,203,172,0,10Y7/12,28,150038,block1_target_trial
218,2,2465.205000000424,warehouse,43,163,162,162,N6,29,442128,block1_target_trial
439,4,7919.999999983702,reassurance,62,0,113,178,5PB4/12,56,1244898,block1_target_trial
714,2,2543.235000004642,discretion,14,184,216,68,5GY8/10,29,153089,block1_target_trial
218,2,4064.6399999968703,embarrassment,44,216,65,0,10R5/16,30,446705,block1_target_trial
40,2,7701,purse,44,216,65,0,10R5/16,60,485858,block2_target_trial
453,2,4784.110000007786,warehouse,32,181,182,181,N7,38,153280,block1_target_trial
714,2,2967.689999997674,absurdity,47,54,142,15,10GY5/12,30,156577,block1_target_trial
218,2,3371.805000002496,dread,87,59,58,58,N2,31,450586,block1_target_trial
453,2,3372.159999998985,berry,27,29,194,202,10BG7/8,39,157160,block1_target_trial
714,2,2788.4350000022096,ego,87,59,58,58,N2,31,159871,block1_target_trial
40,2,3319,fire,44,216,65,0,10R5/16,62,492832,block2_target_trial
218,2,2858.9199999987613,ocean,26,64,196,164,10G7/8,32,453954,block1_target_trial
714,2,2512.6499999969383,oddity,16,151,214,204,5BG8/4,32,162890,block1_target_trial
453,2,3364.854999992531,embarrassment,11,254,185,179,5R8/6,40,161033,block1_target_trial
218,2,2049.524999994901,blessing,6,216,232,240,10B9/2,33,456526,block1_target_trial
714,2,2889.2999999952735,iron,54,136,137,135,N5,33,166300,block1_target_trial
218,2,1903.8800000125775,tortoise,47,54,142,15,10GY5/12,34,458945,block1_target_trial
714,2,2829.3550000016694,cockroach,66,137,34,17,10R3/10,34,169650,block1_target_trial
218,2,2155.415000001085,canyon,36,136,152,0,5GY6/10,35,461608,block1_target_trial
453,2,9031.439999991562,window,40,96,151,219,5PB6/10,41,170570,block1_target_trial
40,2,7022,oddity,14,184,216,68,5GY8/10,64,503685,block2_target_trial
714,2,2634.8500000021886,clarity,15,135,220,178,5G8/6,36,175279,block1_target_trial
453,2,2243.32000000868,fire,55,190,26,52,5R4/14,42,173320,block1_target_trial
218,2,5186.394999996992,chest,9,242,226,227,10RP9/2,36,467312,block1_target_trial
714,2,3243.015000000014,despair,30,218,156,201,10P7/8,37,179031,block1_target_trial
453,2,3280.7449999963865,canyon,0,245,225,219,10R9/2,43,177104,block1_target_trial
218,2,3565.5750000005355,diversity,67,100,65,8,10YR3/6,37,471384,block1_target_trial
40,2,3055,iron,65,107,108,107,N4,66,510964,block2_target_trial
714,2,2345.2550000001793,vegetable,47,54,142,15,10GY5/12,38,181896,block1_target_trial
218,2,4230.2400000044145,oddity,36,136,152,0,5GY6/10,38,476131,block1_target_trial
453,2,5890.509999997448,fame,40,96,151,219,5PB6/10,44,183499,block1_target_trial
714,2,3776.780000000144,building,67,100,65,8,10YR3/6,39,186187,block1_target_trial
218,2,1998.1949999928472,earphones,10,233,232,231,N9,39,478651,block1_target_trial
40,2,3477,windmill,21,202,202,202,N8,68,518395,block2_target_trial
218,2,2414.505000007921,chair,87,59,58,58,N2,40,481580,block1_target_trial
453,2,4878.740000014659,absurdity,77,99,14,38,5R2/8,45,188882,block1_target_trial
714,2,4494.334999995772,love,53,218,64,108,10RP5/14,40,191201,block1_target_trial
218,2,1705.2750000002559,iron,10,233,232,231,N9,41,483816,block1_target_trial
714,2,2237.505000004603,tortoise,47,54,142,15,10GY5/12,41,193950,block1_target_trial
218,2,2584.5599999884143,harp,56,146,80,27,5YR4/8,42,486918,block1_target_trial
714,2,2123.8400000002,ocean,27,29,194,202,10BG7/8,42,196581,block1_target_trial
218,2,3725.7949999911943,fame,55,190,26,52,5R4/14,43,491163,block1_target_trial
40,2,5645,moose,78,75,41,23,5YR2/4,70,531495,block2_target_trial
439,4,23114.000000001397,unicorn,23,244,150,0,10YR7/14,58,1294923,block2_target_trial
218,2,2225.9699999995064,ego,66,137,34,17,10R3/10,44,493908,block1_target_trial
714,2,6607.330000006186,cornflour,7,229,228,239,10PB9/2,43,203705,block1_target_trial
218,2,2665.1700000074925,despair,76,82,82,81,N3,45,497083,block1_target_trial
453,2,14217.81000000192,earphones,3,200,241,191,10GY9/4,46,203606,block1_target_trial
714,2,2641.764999993029,chair,67,100,65,8,10YR3/6,44,206865,block1_target_trial
218,2,2218.939999991562,purse,51,124,112,186,10PB5/10,46,499811,block1_target_trial
714,2,2622.365000002901,diversity,3,200,241,191,10GY9/4,45,209999,block1_target_trial
218,2,1701.45500000217,window,28,99,185,228,10B7/8,47,502021,block1_target_trial
453,2,4686.359999992419,despair,45,170,103,0,10YR5/10,47,208801,block1_target_trial
218,2,1892.085000014049,moose,67,100,65,8,10YR3/6,48,504420,block1_target_trial
40,2,7317,verb,13,252,190,0,5Y8/14,72,543359,block2_target_trial
714,2,3909.974999995029,canyon,87,59,58,58,N2,46,214432,block1_target_trial
218,2,1977.180000001681,glee,30,218,156,201,10P7/8,49,506911,block1_target_trial
453,2,4729.894999996759,chaos,85,73,31,87,5P2/8,48,214036,block1_target_trial
218,2,1999.9900000111663,absurdity,37,29,171,113,5G6/10,50,509432,block1_target_trial
714,2,4061.949999995704,embarrassment,55,190,26,52,5R4/14,47,219006,block1_target_trial
439,4,8392.99999998184,speed,55,190,26,52,5R4/14,60,1312132,block2_target_trial
453,2,4765.060000005178,verb,12,255,186,123,5YR8/8,49,219308,block1_target_trial
218,2,3574.1300000081537,vagueness,7,229,228,239,10PB9/2,51,513515,block1_target_trial
453,2,1292.1250000072175,vegetable,13,252,190,0,5Y8/14,50,221105,block1_target_trial
714,2,4169.874999999593,window,59,0,117,66,5G4/10,48,223681,block1_target_trial
218,2,2009.2149999982212,suffering,54,136,137,135,N5,52,516047,block1_target_trial
40,2,5514,embarrassment,17,158,211,223,5B8/4,74,556469,block2_target_trial
453,2,2913.25000001234,iron,65,107,108,107,N4,51,224521,block1_target_trial
218,2,1878.0399999959627,windmill,21,202,202,202,N8,53,518435,block1_target_trial
714,2,3338.190000002214,joy,53,218,64,108,10RP5/14,49,227529,block1_target_trial
453,2,1765.0199999916367,ocean,27,29,194,202,10BG7/8,52,226791,block1_target_trial
714,2,2866.294999999809,fire,13,252,190,0,5Y8/14,50,230900,block1_target_trial
453,2,2226.7550000105985,vagueness,4,203,237,224,10G9/2,53,229524,block1_target_trial
218,2,4758.329999996931,chaos,87,59,58,58,N2,54,523702,block1_target_trial
40,2,2800,tortoise,37,29,171,113,5G6/10,76,562877,block2_target_trial
714,2,2194.145000001299,verb,15,135,220,178,5G8/6,51,233604,block1_target_trial
453,2,2080.099999991944,discretion,5,205,236,235,10BG9/2,54,232111,block1_target_trial
218,2,1910.53500000271,building,54,136,137,135,N5,55,526131,block1_target_trial
714,2,1693.359999997483,vagueness,18,173,204,247,5PB8/6,52,235806,block1_target_trial
218,2,2171.7550000030315,vegetable,47,54,142,15,10GY5/12,56,528815,block1_target_trial
714,2,1507.7600000004168,chaos,49,0,147,152,10BG5/10,53,237819,block1_target_trial
453,2,4016.2449999770615,building,55,190,26,52,5R4/14,55,236632,block1_target_trial
714,2,2706.2149999983376,dread,87,59,58,58,N2,54,241030,block1_target_trial
453,2,2569.649999990361,tortoise,47,54,142,15,10GY5/12,56,239707,block1_target_trial
714,2,2218.739999996614,wilderness,49,0,147,152,10BG5/10,55,243754,block1_target_trial
439,4,15154.999999998836,book,67,100,65,8,10YR3/6,62,1337435,block2_target_trial
40,2,7641,harp,24,203,172,0,10Y7/12,78,575693,block2_target_trial
218,2,4967.579999996815,joy,20,246,186,205,5RP8/6,58,536970,block2_target_trial
714,2,1654.7599999976228,shirt,58,93,100,0,5GY4/8,56,245913,block1_target_trial
40,2,3570,despair,71,0,91,97,10BG3/8,80,583083,block2_target_trial
218,2,2545.769999996992,window,17,158,211,223,5B8/4,60,545287,block2_target_trial
714,2,4124.635000000126,peculiarity,28,99,185,228,10B7/8,58,254281,block2_target_trial
439,4,8030.999999988126,theory,81,0,58,32,5G2/6,64,1350541,block2_target_trial
218,2,2012.9699999961304,moose,67,100,65,8,10YR3/6,62,549941,block2_target_trial
40,2,4157,warehouse,57,116,95,21,5Y4/6,82,591313,block2_target_trial
218,2,3720.025000002352,love,53,218,64,108,10RP5/14,64,556577,block2_target_trial
453,2,4449.504999996861,despair,84,0,58,101,5PB2/8,58,263680,block2_target_trial
714,2,4867.005000000063,purse,38,0,173,154,5BG6/10,60,268817,block2_target_trial
439,4,9330.000000016298,memory,23,244,150,0,10YR7/14,66,1365285,block2_target_trial
453,2,2886.334999988321,suffering,86,91,20,66,5RP2/8,60,270759,block2_target_trial
218,2,4194.390000004205,vagueness,10,233,232,231,N9,66,564781,block2_target_trial
453,2,1720.3499999886844,chest,6,216,232,240,10B9/2,62,274732,block2_target_trial
218,2,2209.839999995893,diversity,67,100,65,8,10YR3/6,68,570036,block2_target_trial
714,2,2340.730000003532,shirt,36,136,152,0,5GY6/10,62,280060,block2_target_trial
40,2,4874,suffering,71,0,91,97,10BG3/8,85,611247,block2_target_trial
453,2,2940.9900000027847,warehouse,46,141,120,0,10Y5/8,64,280586,block2_target_trial
218,2,2207.735000003595,canyon,46,141,120,0,10Y5/8,70,577016,block2_target_trial
453,2,2675.890000013169,blessing,8,237,227,233,10P9/2,66,285466,block2_target_trial
439,4,10222.999999998136,ferret,67,100,65,8,10YR3/6,68,1380492,block2_target_trial
40,2,4572,earphones,76,82,82,81,N3,87,619152,block2_target_trial
714,2,2842.5900000002,canyon,87,59,58,58,N2,64,290178,block2_target_trial
218,2,2401.8899999937275,fame,55,190,26,52,5R4/14,72,582049,block2_target_trial
453,2,2707.9849999863654,dread,68,76,74,29,10Y3/4,68,290396,block2_target_trial
218,2,2857.1499999961816,blessing,6,216,232,240,10B9/2,74,587479,block2_target_trial
453,2,1734.2749999952505,wilderness,46,141,120,0,10Y5/8,70,294077,block2_target_trial
40,2,3003,chair,32,181,182,181,N7,89,626856,block2_target_trial
439,4,4692.9999999993015,lobster,55,190,26,52,5R4/14,70,1390059,block2_target_trial
714,2,4300.54999999993,wilderness,15,135,220,178,5G8/6,66,298519,block2_target_trial
453,2,1624.8999999952505,ocean,27,29,194,202,10BG7/8,72,297911,block2_target_trial
218,2,2821.6900000115857,glee,30,218,156,201,10P7/8,76,593123,block2_target_trial
40,2,2032,glee,13,252,190,0,5Y8/14,91,632536,block2_target_trial
714,2,2515.4049999982817,iron,87,59,58,58,N2,68,304175,block2_target_trial
453,2,2768.2799999893177,berry,62,0,113,178,5PB4/12,74,302911,block2_target_trial
40,2,2851,dread,83,0,63,80,5B2/6,93,638973,block2_target_trial
218,2,3953.860000008717,harp,6,216,232,240,10B9/2,78,600379,block2_target_trial
453,2,3378.8749999948777,iron,55,190,26,52,5R4/14,76,308127,block2_target_trial
714,2,3617.514999998093,suffering,12,255,186,123,5YR8/8,70,313111,block2_target_trial
439,4,7184.999999997672,craziness,87,59,58,58,N2,72,1405855,block2_target_trial
218,2,1688.6700000031851,dread,87,59,58,58,N2,80,604982,block2_target_trial
231,2,7772.575000068173,ocean,28,99,185,228,10B7/8,16,139128,block1_target_trial
453,2,1881.1200000054669,love,20,246,186,205,5RP8/6,78,311942,block2_target_trial
218,2,2127.6099999959115,despair,54,136,137,135,N5,82,609728,block2_target_trial
453,2,1810.6949999928472,windmill,7,229,228,239,10PB9/2,80,316501,block2_target_trial
714,2,2454.9950000000536,ego,24,203,172,0,10Y7/12,72,319142,block2_target_trial
231,2,5733.765000011772,wilderness,25,103,196,96,10GY7/10,17,145369,block1_target_trial
40,2,7792,shirt,49,0,147,152,10BG5/10,95,650463,block2_target_trial
453,2,2386.854999989737,tortoise,47,54,142,15,10GY5/12,82,321265,block2_target_trial
218,2,3094.005000006291,ego,55,190,26,52,5R4/14,84,615740,block2_target_trial
714,2,2451.215000000957,chair,67,100,65,8,10YR3/6,74,326025,block2_target_trial
231,2,5727.764999959618,peculiarity,8,237,227,233,10P9/2,18,151601,block1_target_trial
439,4,8475.99999999511,drums,67,100,65,8,10YR3/6,74,1419691,block2_target_trial
453,2,2596.8750000174623,shirt,7,229,228,239,10PB9/2,84,325956,block2_target_trial
40,2,4156,canyon,57,116,95,21,5Y4/6,97,658774,block2_target_trial
218,2,2109.3050000054063,iron,54,136,137,135,N5,86,620109,block2_target_trial
231,2,4524.324999889359,despair,45,170,103,0,10YR5/10,19,156630,block1_target_trial
453,2,2323.019999981625,peculiarity,45,170,103,0,10YR5/10,86,330505,block2_target_trial
218,2,1758.4099999949103,purse,41,170,136,191,5P6/8,88,624619,block2_target_trial
714,2,2333.404999997583,dread,87,59,58,58,N2,76,333983,block2_target_trial
40,2,2191,absurdity,14,184,216,68,5GY8/10,99,665830,block2_target_trial
231,2,4155.229999916628,chaos,63,132,71,157,5P4/12,20,161291,block1_target_trial
453,2,1467.1700000180865,cockroach,81,0,58,32,5G2/6,88,334107,block2_target_trial
714,2,2703.444999999192,window,63,132,71,157,5P4/12,78,339236,block2_target_trial
218,2,2954.01000000129,earphones,10,233,232,231,N9,90,630803,block2_target_trial
231,2,4744.394999928772,vagueness,15,135,220,178,5G8/6,21,166542,block1_target_trial
453,2,3328.8850000244565,fire,44,216,65,0,10R5/16,90,339445,block2_target_trial
40,2,3114,love,33,239,107,106,5R6/12,101,672421,block2_target_trial
439,4,5939.9999999732245,suit,84,0,58,101,5PB2/8,76,1434651,block2_target_trial
231,2,4265.750000020489,clarity,77,99,14,38,5R2/8,22,171313,block1_target_trial
453,2,2225.3449999843724,embarrassment,31,238,151,162,10RP7/8,92,344718,block2_target_trial
714,2,2709.8949999999604,building,68,76,74,29,10Y3/4,80,346987,block2_target_trial
218,2,2945.175000000745,shirt,10,233,232,231,N9,93,641395,block2_target_trial
231,2,4484.8650000058115,verb,44,216,65,0,10R5/16,23,176301,block1_target_trial
453,2,2238.1549999990966,building,55,190,26,52,5R4/14,94,348963,block2_target_trial
40,2,2569,wilderness,36,136,152,0,5GY6/10,103,682463,block2_target_trial
714,2,1966.0100000037344,oddity,25,103,196,96,10GY7/10,82,352250,block2_target_trial
218,2,1935.0850000046191,chair,87,59,58,58,N2,95,646355,block2_target_trial
439,4,9994.999999995343,daffodil,47,54,142,15,10GY5/12,78,1448318,block2_target_trial
453,2,2711.234999995213,joy,4,203,237,224,10G9/2,96,353882,block2_target_trial
714,2,2342.6050000052783,harp,17,158,211,223,5B8/4,84,358030,block2_target_trial
218,2,2291.1000000021886,fire,55,190,26,52,5R4/14,97,651009,block2_target_trial
40,2,2396,discretion,27,29,194,202,10BG7/8,105,690034,block2_target_trial
231,2,10123.30500013195,cockroach,78,75,41,23,5YR2/4,24,186929,block1_target_trial
453,2,3925.1449999865144,absurdity,19,211,197,223,5P8/4,98,359786,block2_target_trial
439,4,3667.9999999760184,prune,87,59,58,58,N2,80,1455852,block2_target_trial
218,2,1829.2099999962377,building,54,136,137,135,N5,99,655805,block2_target_trial
714,2,2404.8800000018673,love,42,226,110,159,5RP6/12,86,364910,block2_target_trial
40,2,2204,joy,13,252,190,0,5Y8/14,107,696362,block2_target_trial
231,2,4624.680000124499,fire,66,137,34,17,10R3/10,25,192062,block1_target_trial
453,2,2641.9349999923725,window,28,99,185,228,10B7/8,100,364736,block2_target_trial
218,2,2730.8999999950174,suffering,87,59,58,58,N2,101,661295,block2_target_trial
231,2,4053.654999937862,berry,53,218,64,108,10RP5/14,26,196622,block1_target_trial
714,2,2219.790000002831,despair,26,64,196,164,10G7/8,88,371461,block2_target_trial
453,2,3054.629999998724,glee,5,205,236,235,10BG9/2,102,369718,block2_target_trial
40,2,3126,vagueness,5,205,236,235,10BG9/2,109,702778,block2_target_trial
439,4,5182.0000000006985,hammer,72,0,79,142,10B3/10,82,1464995,block2_target_trial
231,2,3655.144999967888,embarrassment,35,187,139,0,5Y6/10,27,200782,block1_target_trial
453,2,1902.1899999934249,ego,57,116,95,21,5Y4/6,104,373762,block2_target_trial
40,2,1932,cockroach,67,100,65,8,10YR3/6,111,708276,block2_target_trial
714,2,2006.424999999581,discretion,25,103,196,96,10GY7/10,90,379595,block2_target_trial
453,2,1630.379999987781,chair,56,146,80,27,5YR4/8,106,377478,block2_target_trial
218,2,5096.339999989141,absurdity,47,54,142,15,10GY5/12,103,672010,block2_target_trial
231,2,5895.139999920502,fame,12,255,186,123,5YR8/8,28,207181,block1_target_trial
453,2,1745.0149999931457,vagueness,5,205,236,235,10BG9/2,108,381309,block2_target_trial
40,2,4866,diversity,26,64,196,164,10G7/8,113,716911,block2_target_trial
218,2,2861.6349999938393,discretion,7,229,228,239,10PB9/2,105,678307,block2_target_trial
714,2,2294.9250000019674,chest,30,218,156,201,10P7/8,92,386943,block2_target_trial
453,2,3079.440000001341,fame,8,237,227,233,10P9/2,111,388133,block2_target_trial
439,4,14092.99999999348,revolt,51,124,112,186,10PB5/10,84,1483083,block2_target_trial
218,2,2821.094999992056,wilderness,69,32,83,38,10GY3/6,107,683420,block2_target_trial
231,2,11095.579999964684,warehouse,44,216,65,0,10R5/16,29,218781,block1_target_trial
714,2,2933.084999996936,cornflour,23,244,150,0,10YR7/14,94,393504,block2_target_trial
453,2,2303.634999989299,cornflour,2,238,234,140,10Y9/6,113,393622,block2_target_trial
218,2,2636.8950000032783,berry,75,139,23,66,10RP3/10,109,688717,block2_target_trial
439,4,4763.999999995576,viciousness,87,59,58,58,N2,86,1491115,block2_target_trial
231,2,5334.170000161976,iron,53,218,64,108,10RP5/14,30,224621,block1_target_trial
714,2,3093.714999995427,berry,15,135,220,178,5G8/6,96,399618,block2_target_trial
40,2,5554,ocean,28,99,185,228,10B7/8,115,730567,block2_target_trial
453,2,2283.224999991944,purse,68,76,74,29,10Y3/4,115,398194,block2_target_trial
218,2,1525.854999999865,vegetable,47,54,142,15,10GY5/12,111,692391,block2_target_trial
218,2,1502.89000000339,oddity,38,0,173,154,5BG6/10,113,695973,block2_target_trial
231,2,5025.815000059083,suffering,57,116,95,21,5Y4/6,31,230151,block1_target_trial
453,2,2037.559999997029,discretion,8,237,227,233,10P9/2,117,402697,block2_target_trial
714,2,3306.655000000319,diversity,15,135,220,178,5G8/6,98,406129,block2_target_trial
40,2,3298,clarity,28,99,185,228,10B7/8,117,737765,block2_target_trial
453,2,2302.75500001153,chaos,33,239,107,106,5R6/12,119,406974,block2_target_trial
218,2,2431.1799999995856,tortoise,70,0,88,63,10G3/8,115,700781,block2_target_trial
231,2,4885.56500012055,chest,13,252,190,0,5Y8/14,32,235541,block1_target_trial
218,2,2046.7399999906777,verb,26,64,196,164,10G7/8,117,705017,block2_target_trial
453,2,3498.8799999991897,oddity,9,242,226,227,10RP9/2,121,412513,block2_target_trial
714,2,5193.295000004582,moose,14,184,216,68,5GY8/10,100,415049,block2_target_trial
231,2,6126.064999960363,joy,72,0,79,142,10B3/10,33,242171,block1_target_trial
218,2,1960.495000006631,chest,8,237,227,233,10P9/2,119,709314,block2_target_trial
40,2,6861,blessing,13,252,190,0,5Y8/14,119,749134,block2_target_trial
453,2,2205.4400000197347,vegetable,13,252,190,0,5Y8/14,123,416755,block2_target_trial
705,2,4308.420000001206,clarity,0,245,225,219,10R9/2,16,125868,block1_target_trial
439,4,19086.999999999534,glamour,55,190,26,52,5R4/14,88,1513662,block2_target_trial
231,2,3754.249999998138,harp,43,163,162,162,N6,34,246431,block1_target_trial
453,2,1520.6299999845214,verb,6,216,232,240,10B9/2,125,420347,block2_target_trial
218,2,2684.16000000434,ocean,27,29,194,202,10BG7/8,121,714406,block2_target_trial
705,2,3931.23999999807,windmill,56,146,80,27,5YR4/8,17,130302,block1_target_trial
40,2,2194,vegetable,36,136,152,0,5GY6/10,121,756230,block2_target_trial
218,2,1566.930000000866,clarity,6,216,232,240,10B9/2,123,718253,block2_target_trial
714,2,3946.765000000596,embarrassment,27,29,194,202,10BG7/8,102,426998,block2_target_trial
705,2,1889.309999998659,purse,87,59,58,58,N2,18,132694,block1_target_trial
231,2,6804.544999962673,window,78,75,41,23,5YR2/4,35,253741,block1_target_trial
453,2,4459.875000000466,earphones,21,202,202,202,N8,127,427211,block2_target_trial
439,4,4843.000000022585,butterfly,23,244,150,0,10YR7/14,90,1523219,block2_target_trial
231,2,2375.854999991134,dread,25,103,196,96,10GY7/10,36,256621,block1_target_trial
705,2,3920.924999998533,wilderness,47,54,142,15,10GY5/12,19,137117,block1_target_trial
218,2,2728.4450000006473,peculiarity,37,29,171,113,5G6/10,125,723734,block2_target_trial
714,2,1681.4749999975902,absurdity,40,96,151,219,5PB6/10,104,432874,block2_target_trial
453,2,3134.84499999322,clarity,15,135,220,178,5G8/6,129,432849,block2_target_trial
231,2,3475.910000037402,canyon,81,0,58,32,5G2/6,37,260601,block1_target_trial
705,2,2954.060000000027,chaos,83,0,63,80,5B2/6,20,140576,block1_target_trial
40,2,2040,cornflour,18,173,204,247,5PB8/6,123,766050,block2_target_trial
218,2,3658.6850000021514,chaos,87,59,58,58,N2,127,729552,block2_target_trial
705,2,2713.775000000169,cornflour,2,238,234,140,10Y9/6,21,143792,block1_target_trial
453,2,2599.0299999830313,harp,9,242,226,227,10RP9/2,131,437652,block2_target_trial
714,2,2430.805000003602,earphones,28,99,185,228,10B7/8,106,440279,block2_target_trial
231,2,4796.584999887273,shirt,13,252,190,0,5Y8/14,38,265901,block1_target_trial
218,2,1584.0899999893736,warehouse,54,136,137,135,N5,129,733349,block2_target_trial
705,2,3384.409999998752,vegetable,25,103,196,96,10GY7/10,22,147679,block1_target_trial
439,4,7097.999999998137,admiration,55,190,26,52,5R4/14,92,1535397,block2_target_trial
453,2,1997.3699999973176,moose,58,93,100,0,5GY4/8,133,441868,block2_target_trial
705,2,1985.4450000020736,vagueness,10,233,232,231,N9,23,150167,block1_target_trial
231,2,4134.989999933168,windmill,81,0,58,32,5G2/6,39,270541,block1_target_trial
714,2,2438.6599999998,tortoise,36,136,152,0,5GY6/10,108,445888,block2_target_trial
218,2,2058.9299999992363,windmill,21,202,202,202,N8,131,737829,block2_target_trial
453,2,2719.3650000263005,canyon,14,184,216,68,5GY8/10,135,446353,block2_target_trial
705,2,3489.8949999987963,ego,44,216,65,0,10R5/16,24,154159,block1_target_trial
218,2,1740.6949999858623,cockroach,67,100,65,8,10YR3/6,133,741984,block2_target_trial
714,2,1861.800000006042,windmill,27,29,194,202,10BG7/8,110,451138,block2_target_trial
231,2,5514.160000020638,discretion,76,82,82,81,N3,40,276559,block1_target_trial
705,2,2599.159999997937,chair,56,146,80,27,5YR4/8,25,157261,block1_target_trial
453,2,2356.405000027735,diversity,15,135,220,178,5G8/6,137,452467,block2_target_trial
218,2,2705.67999999912,embarrassment,66,137,34,17,10R3/10,135,746751,block2_target_trial
705,2,2930.804999999964,despair,80,46,52,38,5GY2/2,26,160695,block1_target_trial
