Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Bernie Sanders,9,2.0,25,36,Simplicity,2,0.16,-570.1486614255391,1,0.9232
George W. Bush,1,12.32,25,36,Simplicity,8,0.16,-633.3519496356265,1,0.19999999999999996
George W. Bush,2,20.0,25,36,Simplicity,8,0.16,-619.9159547529813,1,0.3536
George W. Bush,3,4.96,25,36,Simplicity,4,0.16,-603.2229572446892,1,0.6064
George W. Bush,4,3.0,25,36,Simplicity,3,0.16,-598.3932238297236,1,0.7215999999999999
George W. Bush,5,2.0,25,36,Simplicity,2,0.16,-588.7749333589519,1,0.9232
George W. Bush,6,1.0,25,36,Simplicity,1,0.16,-587.3425967786478,1,1.0
George W. Bush,7,2.0,25,36,Simplicity,2,0.16,-588.7749333589519,1,0.9232
George W. Bush,8,1.0,25,36,Simplicity,1,0.16,-587.3425967786478,1,1.0
George W. Bush,9,1.0,25,36,Simplicity,1,0.16,-587.3425967786478,1,1.0
Barack Obama,1,25.28,25,36,Simplicity,8,0.16,-605.179811769562,1,0.47840000000000005
Barack Obama,2,2.0,25,36,Simplicity,2,0.16,-566.2653235751656,1,0.9232
Barack Obama,3,1.0,25,36,Simplicity,1,0.16,-566.7454627424065,1,1.0
